DatasetAcronym,AttributeName, InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,WaterOrCalendarYear,YearMonth, TimeSeriesValueID , CountDays,CalenderYear,CumulativeMonthly
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1946","11023","30","1946-09-30","1255.5371900826447"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1946","11054","31","1946-10-31","995.702479338843"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1946","11084","30","1946-11-30","880.6611570247934"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1946","11115","31","1946-12-31","926.2809917355373"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1947","11146","31","1947-01-31","763.6363636363636"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1947","11174","28","1947-02-28","811.2396694214876"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1947","11205","31","1947-03-31","1039.3388429752067"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1947","11235","30","1947-04-30","1001.6528925619834"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1947","11266","31","1947-05-31","1382.4793388429753"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1947","11296","30","1947-06-30","1549.0909090909095"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1947","11327","31","1947-07-31","2602.314049586777"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1947","11358","31","1947-08-31","2641.98347107438"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1947","11388","30","1947-09-30","1273.3884297520663"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1947","11419","31","1947-10-31","1198.01652892562"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1947","11449","30","1947-11-30","1192.0661157024795"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1947","11480","31","1947-12-31","2241.3223140495866"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1948","11511","31","1948-01-31","1602.6446280991736"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1948","11540","29","1948-02-29","1287.2727272727273"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1948","11571","31","1948-03-31","1451.900826446281"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1948","11601","30","1948-04-30","870.7438016528927"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1948","11632","31","1948-05-31","987.7685950413223"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1948","11662","30","1948-06-30","1584.7933884297518"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1948","11693","31","1948-07-31","1259.504132231405"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1948","11724","31","1948-08-31","985.7851239669421"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1948","11754","30","1948-09-30","481.9834710743802"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1948","11785","31","1948-10-31","634.7107438016529"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1948","11815","30","1948-11-30","626.7768595041323"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1948","11846","31","1948-12-31","737.8512396694216"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1949","11877","31","1949-01-31","686.2809917355373"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1949","11905","28","1949-02-28","602.9752066115702"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1949","11936","31","1949-03-31","946.1157024793388"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1949","11966","30","1949-04-30","833.0578512396695"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1949","11997","31","1949-05-31","1430.0826446280994"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1949","12027","30","1949-06-30","1243.6363636363637"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1949","12058","31","1949-07-31","813.2231404958677"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1949","12089","31","1949-08-31","965.9504132231405"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1949","12119","30","1949-09-30","660.495867768595"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1949","12150","31","1949-10-31","690.2479338842976"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1949","12180","30","1949-11-30","664.4628099173553"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1949","12211","31","1949-12-31","630.7438016528926"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1950","12242","31","1950-01-31","682.314049586777"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1950","12270","28","1950-02-28","642.6446280991736"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1950","12301","31","1950-03-31","777.5206611570248"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1950","12331","30","1950-04-30","712.0661157024794"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1950","12362","31","1950-05-31","1049.2561983471073"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1950","12392","30","1950-06-30","12759.669421487602"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1950","12423","31","1950-07-31","1453.884297520661"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1950","12454","31","1950-08-31","1170.2479338842975"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1950","12484","30","1950-09-30","1170.2479338842975"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1950","12515","31","1950-10-31","1443.9669421487606"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1950","12545","30","1950-11-30","1386.4462809917354"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1950","12576","31","1950-12-31","1441.9834710743803"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1951","12607","31","1951-01-31","1394.3801652892562"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1951","12635","28","1951-02-28","1352.7272727272727"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1951","12666","31","1951-03-31","1461.8181818181818"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1951","12696","30","1951-04-30","1376.5289256198346"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1951","12727","31","1951-05-31","1652.2314049586776"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1951","12757","30","1951-06-30","2042.9752066115698"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1951","12788","31","1951-07-31","1344.793388429752"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1951","12819","31","1951-08-31","1201.9834710743803"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1951","12849","30","1951-09-30","1055.206611570248"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1951","12880","31","1951-10-31","1007.6033057851239"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1951","12910","30","1951-11-30","1059.1735537190082"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1951","12941","31","1951-12-31","1033.388429752066"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1952","12972","31","1952-01-31","898.5123966942149"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1952","13001","29","1952-02-29","819.1735537190084"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1952","13032","31","1952-03-31","975.8677685950413"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1952","13062","30","1952-04-30","1154.3801652892562"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1952","13093","31","1952-05-31","1836.6942148760331"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1952","13123","30","1952-06-30","1826.776859504132"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1952","13154","31","1952-07-31","1150.4132231404958"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1952","13185","31","1952-08-31","932.2314049586777"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1952","13215","30","1952-09-30","840.9917355371902"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1952","13246","31","1952-10-31","922.314049586777"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1952","13276","30","1952-11-30","791.4049586776858"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1952","13307","31","1952-12-31","948.0991735537191"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1953","13338","31","1953-01-31","1035.3719008264463"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1953","13366","28","1953-02-28","995.702479338843"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1953","13397","31","1953-03-31","1039.3388429752067"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1953","13427","30","1953-04-30","898.5123966942149"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1953","13458","31","1953-05-31","1223.8016528925618"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1953","13488","30","1953-06-30","585.1239669421487"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1953","13519","31","1953-07-31","765.6198347107438"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1953","13550","31","1953-08-31","606.9421487603306"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1953","13580","30","1953-09-30","569.2561983471074"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1953","13611","31","1953-10-31","856.8595041322315"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1953","13641","30","1953-11-30","856.8595041322315"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1953","13672","31","1953-12-31","950.082644628099"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1954","13703","31","1954-01-31","983.801652892562"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1954","13731","28","1954-02-28","914.3801652892563"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1954","13762","31","1954-03-31","1380.4958677685952"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1954","13792","30","1954-04-30","678.3471074380166"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1954","13823","31","1954-05-31","882.6446280991736"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1954","13853","30","1954-06-30","557.3553719008265"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1954","13884","31","1954-07-31","765.6198347107438"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1954","13915","31","1954-08-31","753.7190082644629"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1954","13945","30","1954-09-30","382.8099173553719"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1954","13976","31","1954-10-31","652.5619834710744"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1954","14006","30","1954-11-30","626.7768595041323"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1954","14037","31","1954-12-31","343.14049586776866"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1955","14068","31","1955-01-31","390.7438016528926"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1955","14096","28","1955-02-28","390.7438016528926"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1955","14127","31","1955-03-31","533.5537190082644"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1955","14157","30","1955-04-30","787.4380165289256"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1955","14188","31","1955-05-31","1007.6033057851239"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1955","14218","30","1955-06-30","731.9008264462809"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1955","14249","31","1955-07-31","848.9256198347109"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1955","14280","31","1955-08-31","1513.3884297520663"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1955","14310","30","1955-09-30","600.9917355371902"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1955","14341","31","1955-10-31","979.8347107438016"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1955","14371","30","1955-11-30","1017.5206611570248"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1955","14402","31","1955-12-31","1128.595041322314"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1956","14433","31","1956-01-31","1398.3471074380166"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1956","14462","29","1956-02-29","1180.1652892561983"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1956","14493","31","1956-03-31","1525.2892561983472"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1956","14523","30","1956-04-30","1223.8016528925618"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1956","14554","31","1956-05-31","1459.8347107438017"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1956","14584","30","1956-06-30","1775.2066115702482"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1956","14615","31","1956-07-31","1114.1157024793386"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1956","14646","31","1956-08-31","660.6942148760331"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1956","14676","30","1956-09-30","1592.132231404959"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1956","14707","31","1956-10-31","3514.710743801653"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1956","14737","30","1956-11-30","1267.4380165289256"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1956","14768","31","1956-12-31","1136.5289256198348"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1957","14799","31","1957-01-31","1136.5289256198348"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1957","14827","28","1957-02-28","1027.4380165289256"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1957","14858","31","1957-03-31","1441.9834710743803"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1957","14888","30","1957-04-30","1624.4628099173556"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1957","14919","31","1957-05-31","1925.9504132231405"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1957","14949","30","1957-06-30","1864.4628099173553"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1957","14980","31","1957-07-31","1342.809917355372"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1957","15011","31","1957-08-31","1150.4132231404958"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1957","15041","30","1957-09-30","1152.396694214876"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1957","15072","31","1957-10-31","1205.9504132231405"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1957","15102","30","1957-11-30","1233.7190082644627"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1957","15133","31","1957-12-31","1118.2809917355369"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1958","15164","31","1958-01-31","526.0165289256199"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1958","15192","28","1958-02-28","638.4793388429753"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1958","15223","31","1958-03-31","810.6446280991736"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1958","15253","30","1958-04-30","860.8264462809916"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1958","15284","31","1958-05-31","1223.8016528925618"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1958","15314","30","1958-06-30","1566.9421487603304"
