Date, UserID, Scenario, Branch, Variable, Action, NewValue, OldValue, ChangeID, ScenarioID, BranchID, VariableID, NewValue, OldValue
2017/02/15 10:38:52,JHS,Current Accounts,Supply and Resources\River\Bear River\Reservoirs\Alexander,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5616, 0.4, 5620, 15, 5630, 78, 5640, 222, 5650, 480, 5660, 888, 5670, 1478, 5680, 2285, 5690, 3343, 5700, 4658, 5705, 6786, 5710, 10018, 5715, 14647, 5720, 15760, 5721, 26937, 5730 )","VolumeElevation( 0, 5616, 0.4, 5620, 15, 5630, 78, 5640, 222, 5650, 480, 5660, 888, 5670, 1478, 5680, 2285, 5690, 3343, 5700, 4658, 5705, 6786, 5710, 10018, 5715, 14647, 5720, 15760, 5721 )",   1,1,712,911,"@F048(' 0, 5616, 0.4, 5620, 15, 5630, 78, 5640, 222, 5650, 480, 5660, 888, 5670, 1478, 5680, 2285, 5690, 3343, 5700, 4658, 5705, 6786, 5710, 10018, 5715, 14647, 5720, 15760, 5721, 26937, 5730 ')","@F048(' 0, 5616, 0.4, 5620, 15, 5630, 78, 5640, 222, 5650, 480, 5660, 888, 5670, 1478, 5680, 2285, 5690, 3343, 5700, 4658, 5705, 6786, 5710, 10018, 5715, 14647, 5720, 15760, 5721 ')"
2017/02/15 10:39:32,JHS,Current Accounts,Supply and Resources\River\Bear River\Reservoirs\Alexander,Top of Conservation,New expression,14000,,   1,1,712,879,14000,
2017/02/15 10:41:10,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Storage Capacity,New expression,1421200,,   1,1,690,909,1421200,
2017/02/15 10:41:19,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Initial Storage,New expression,815600,,   1,1,690,910,815600,
2017/02/15 10:42:17,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5920 )",,   1,1,690,911,"@F048(' 0, 5920 ')",
2017/02/15 10:42:21,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902 )","VolumeElevation( 0, 5920 )",   1,1,690,911,"@F048(' 0, 5902 ')","@F048(' 0, 5920 ')"
2017/02/15 10:42:28,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5 )","VolumeElevation( 0, 5902 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5 ')","@F048(' 0, 5902 ')"
2017/02/15 10:42:34,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903 )","VolumeElevation( 0, 5902, 29500, 5902.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903 ')","@F048(' 0, 5902, 29500, 5902.5 ')"
2017/02/15 10:42:52,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903 ')"
2017/02/15 10:42:55,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5 ')"
2017/02/15 10:43:00,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904 ')"
2017/02/15 10:43:04,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5 ')"
2017/02/15 10:43:11,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905 ')"
2017/02/15 10:43:16,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5 ')"
2017/02/15 10:43:20,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906 ')"
2017/02/15 10:43:23,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5 ')"
2017/02/15 10:43:28,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907 ')"
2017/02/15 10:43:34,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5 ')"
2017/02/15 10:43:37,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908 ')"
2017/02/15 10:43:58,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5 ')"
2017/02/15 10:44:03,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909 ')"
2017/02/15 10:44:07,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5 ')"
2017/02/15 10:44:14,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910 ')"
2017/02/15 10:44:19,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5 ')"
2017/02/15 10:44:24,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911 ')"
2017/02/15 10:44:27,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5 ')"
2017/02/15 10:44:32,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912 ')"
2017/02/15 10:44:36,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5 ')"
2017/02/15 10:44:40,JHS,Current Accounts,Supply and Resources\Local Reservoirs\Bear Lake,Volume Elevation Curve,New expression,"VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913, 720600, 5913.5 )","VolumeElevation( 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913 )",   1,1,690,911,"@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913, 720600, 5913.5 ')","@F048(' 0, 5902, 29500, 5902.5, 59200, 5903, 89100, 5903.5, 119100, 5904, 149100, 5904.5, 179500, 5905, 210000, 5905.5, 240700, 5906, 271600, 5906.5, 302600, 5907, 333800, 5907.5, 365100, 5908, 396600, 5908.5, 428400, 5909, 460300, 5909.5, 492300, 5910, 524300, 5910.5, 556700, 5911, 589200, 5911.5, 621800, 5912, 654500, 5912.5, 687500, 5913 ')"
