Name,Lat1,Lon1,Lat2,Lon2
"C103,D865",34.913763,-118.787793,34.826237,-118.707665
"C107,C39",38.485606,-121.245072,38.168485,-121.010271
"C136,C138",33.796498,-116.281406,33.71505,-117.046669
"C141,C142",33.733596,-114.512402,33.331374,-114.700434
"C142,C143",33.331374,-114.700434,32.876277,-114.472921
"C143,Mexico",32.876277,-114.472921,32.713869,-114.724307
"C152,C156",32.696148,-115.283007,33.465816,-117.125257
"C161,HARMWD",34.434379,-118.060554,34.148633,-118.005872
"C161,WTP504",34.434379,-118.060554,33.92173358,-118.2598676
"C173,HSU207C173",38.597707,-121.263215,38.19387614,-121.1702198
"C173,WTP207",38.597707,-121.263215,38.42384445,-121.0637096
"C310,C323",37.883943,-121.632889,37.905885,-122.095726
"C323,C310",37.905885,-122.095726,37.883943,-121.632889
"C37,C38",38.315892,-121.371882,38.255915,-121.440063
"C39,PMP_Walnut",38.168485,-121.010271,37.927401,-122.072919
"C54,D608",36.652949,-120.180991,36.783784,-120.371568
"C70,C71",37.982252,-121.804568,38.01895,-121.925952
"C88,C78",37.811639,-120.304215,37.75930409,-122.1737202
"GW_SC,HGPSC",36.839633,-121.347721,36.83918,-121.371613
"D848,D849",35.470854,-120.353657,35.321507,-120.564469
"D849,WTP406",35.321507,-120.564469,35.28271128,-120.6651076
"HNP406,HXI406",35.27354445,-120.6763366,35.27904467,-120.6763366
"HP406,U406",35.27904467,-120.6673534,35.280878,-120.671845
"HXI406,EXT_SB_SLO",35.27904467,-120.6763366,35.27721131,-120.6763366
"INT_SB_SLO,WWP406",35.27721131,-120.6673534,35.27354445,-120.671845
"U406,HXI406",35.280878,-120.671845,35.27904467,-120.6763366
"U406,INT_SB_SLO",35.280878,-120.671845,35.27721131,-120.6673534
"WTP406,U406",35.28271128,-120.6651076,35.280878,-120.671845
"WWP406,HNP406",35.27354445,-120.671845,35.27354445,-120.6763366
"WWP406,HP406",35.27354445,-120.671845,35.27904467,-120.6673534
"C134,PMP_Iron",34.316624,-114.15866,34.147952,-115.122397
"C143,C149",32.876277,-114.472921,32.713952,-114.943412
"C146,SR_SS",33.669427,-116.14603,33.347441,-115.801168
"C147,SR_SS",33.634004,-116.277885,33.347441,-115.801168
"C149,C147",32.713952,-114.943412,33.634004,-116.277885
"C157,SR_SS",33.638206,-116.199088,33.347441,-115.801168
"GW_HF,HGPHF",33.691076,-115.641943,33.705204,-115.636046
"HARHF,GW_HF",33.691572,-115.627419,33.691076,-115.641943
"HGPHF,PMP_JH",33.705204,-115.636046,33.706821,-115.628523
"PMP_Eagle,PMP_JH",33.808229,-115.451612,33.706821,-115.628523
"PMP_JH,HARHF",33.706821,-115.628523,33.691572,-115.627419
"A507,HU507",33.66596535,-116.22455,33.662227,-116.22455
"AGS_COACH,HSD507",33.65848849,-116.2200584,33.66596535,-116.2155668
"HSU507C147,A507",33.65661918,-116.2155668,33.66596535,-116.22455
"HU507,AGG_COACH",33.662227,-116.22455,33.65848849,-116.2290416
"HU507,AGS_COACH",33.662227,-116.22455,33.65848849,-116.2200584
"AGG_COACH,HGRCH",33.65848849,-116.2290416,33.679436,-116.203366
"C136,C145",33.796498,-116.281406,33.695549,-116.160152
"C145,HARCH",33.695549,-116.160152,33.744428,-116.288204
"C146,C145",33.669427,-116.14603,33.695549,-116.160152
"C147,C158",33.634004,-116.277885,33.689005,-116.302679
"C147,HSU507C147",33.634004,-116.277885,33.65661918,-116.2155668
"C147,WTP507",33.634004,-116.277885,33.71684205,-116.2288076
"C157,WTPA507",33.638206,-116.199088,33.635576,-116.23285
"C158,HARCH",33.689005,-116.302679,33.744428,-116.288204
"EXT_COACH,HGRCH",33.71123778,-116.2400366,33.679436,-116.203366
"GW_CH,HGPCH",33.677938,-116.225385,33.677307,-116.245845
"HARCH,GW_CH",33.744428,-116.288204,33.677938,-116.225385
"HGPCH,A507",33.677307,-116.245845,33.66596535,-116.22455
"HGPCH,U507",33.677307,-116.245845,33.714974,-116.235545
"HGRCH,GW_CH",33.679436,-116.203366,33.677938,-116.225385
"HSD507,C157",33.66596535,-116.2155668,33.638206,-116.199088
"HNP507,HXI507",33.70750141,-116.2400366,33.71310591,-116.2400366
"HP507,U507",33.71310591,-116.2310534,33.714974,-116.235545
"HXI507,EXT_COACH",33.71310591,-116.2400366,33.71123778,-116.2400366
"INT_COACH,WWP507",33.71123778,-116.2310534,33.70750141,-116.235545
"U507,HXI507",33.714974,-116.235545,33.71310591,-116.2400366
"U507,INT_COACH",33.714974,-116.235545,33.71123778,-116.2310534
"WTP507,U507",33.71684205,-116.2288076,33.714974,-116.235545
"WWP507,HNP507",33.70750141,-116.235545,33.70750141,-116.2400366
"WWP507,HP507",33.70750141,-116.235545,33.71310591,-116.2310534
"WTPA507,C147",33.635576,-116.23285,33.634004,-116.277885
"WWP507,C145",33.70750141,-116.235545,33.695549,-116.160152
"WWP507,C158",33.70750141,-116.235545,33.689005,-116.302679
"A512,HU512",32.80163848,-114.547426,32.797863,-114.547426
"HSU512C143,A512",32.79219948,-114.5384428,32.80163848,-114.547426
"HU512,AgS_Bard",32.797863,-114.547426,32.79408736,-114.5429344
"A508,HU508",33.58058605,-114.674303,33.576844,-114.674303
"AGS_Palo,HSD508",33.57310179,-114.6698114,33.58058605,-114.6653198
"HSU508C141,A508",33.57123062,-114.6653198,33.58058605,-114.674303
"HU508,AGS_Palo",33.576844,-114.674303,33.57310179,-114.6698114
"C134,C141",34.316624,-114.15866,33.733596,-114.512402
"C141,HSU508C141",33.733596,-114.512402,33.57123062,-114.6653198
"C141,WTP508",33.733596,-114.512402,33.6131313,-114.5866136
"C143,HSU512C143",32.876277,-114.472921,32.79219948,-114.5384428
"SR_CR1,C141",34.317015,-114.156781,33.733596,-114.512402
"SR_CR2,C143",34.317015,-114.156781,32.876277,-114.472921
"SR_CR2,SR_CR1",34.317015,-114.156781,34.317015,-114.156781
"SR_CR3,C134",34.317015,-114.156781,34.316624,-114.15866
"SR_CR3,SR_CR2",34.317015,-114.156781,34.317015,-114.156781
"HNP508,HXI508",33.60377939,-114.5978426,33.60939066,-114.5978426
"HP508,U508",33.60939066,-114.5888594,33.611261,-114.593351
"HXI508,EXT_Blythe",33.60939066,-114.5978426,33.60752028,-114.5978426
"INT_Blythe,WWP508",33.60752028,-114.5888594,33.60377939,-114.593351
"U508,HXI508",33.611261,-114.593351,33.60939066,-114.5978426
"U508,INT_Blythe",33.611261,-114.593351,33.60752028,-114.5888594
"WTP508,U508",33.6131313,-114.5866136,33.611261,-114.593351
"WWP508,HNP508",33.60377939,-114.593351,33.60377939,-114.5978426
"WWP508,HP508",33.60377939,-114.593351,33.60939066,-114.5888594
"A510,HU510",32.86018499,-115.449747,32.856412,-115.449747
"AGS_IMP,HSD510",32.85263885,-115.4452554,32.86018499,-115.4407638
"HSU510C152,A510",32.85075221,-115.4407638,32.86018499,-115.449747
"HU510,AGS_IMP",32.856412,-115.449747,32.85263885,-115.4452554
"C148,SR_SS",33.207844,-115.616578,33.347441,-115.801168
"C149,PWP_AAC",32.713952,-114.943412,32.759523,-115.066274
"C151,C152",32.705015,-115.121056,32.696148,-115.283007
"C151,HARIM",32.705015,-115.121056,32.87562,-115.430556
"C152,HSU510C152",32.696148,-115.283007,32.85075221,-115.4407638
"C152,WTP510",32.696148,-115.283007,32.78818801,-115.5549106
"EXT_El_Cen,HGRIM",32.78252387,-115.5661396,32.952095,-115.529285
"GW_IM,HGPIM",32.900703,-115.499983,32.846899,-115.497164
"HARIM,GW_IM",32.87562,-115.430556,32.900703,-115.499983
"HGPIM,A510",32.846899,-115.497164,32.86018499,-115.449747
"HGPIM,U510",32.846899,-115.497164,32.7863,-115.561648
"HGRIM,GW_IM",32.952095,-115.529285,32.900703,-115.499983
"HSD510,SR_SS",32.86018499,-115.4407638,33.347441,-115.801168
"PWP_AAC,C151",32.759523,-115.066274,32.705015,-115.121056
"HNP510,HXI510",32.77874758,-115.5661396,32.78441195,-115.5661396
"HP510,U510",32.78441195,-115.5571564,32.7863,-115.561648
"HXI510,EXT_El_Cen",32.78441195,-115.5661396,32.78252387,-115.5661396
"INT_El_Cen,WWP510",32.78252387,-115.5571564,32.77874758,-115.561648
"U510,HXI510",32.7863,-115.561648,32.78441195,-115.5661396
"U510,INT_El_Cen",32.7863,-115.561648,32.78252387,-115.5571564
"WTP510,U510",32.78818801,-115.5549106,32.7863,-115.561648
"WWP510,HNP510",32.77874758,-115.561648,32.77874758,-115.5661396
"WWP510,HP510",32.77874758,-115.561648,32.78441195,-115.5571564
"WWP510,SR_SS",32.77874758,-115.561648,33.347441,-115.801168
"PMP_Iron,PMP_Eagle",34.147952,-115.122397,33.808229,-115.451612
"PMP_JH,C136",33.706821,-115.628523,33.796498,-116.281406
"WWP507,SR_SS",33.70750141,-116.235545,33.347441,-115.801168
"D507,D509",38.110938,-121.706983,38.047594,-121.918557
"D525,D528",38.062589,-121.583128,38.040893,-121.910242
"D606,D609",36.825709,-120.016457,36.773949,-120.285999
"D606,HSU306D606",36.825709,-120.016457,37.27693215,-120.3424758
"D608,HSU402AD60",36.783784,-120.371568,36.600896,-120.274087
"D608,HSU404AD60",36.783784,-120.371568,36.651445,-119.972678
"D613,D731",36.746234,-120.424322,36.781815,-120.421569
"D714,HARSC",37.039902,-121.267861,37.680437,-122.000982
"D714,WTP304",37.039902,-121.267861,37.35753112,-121.8889336
"D745,D747",36.803567,-120.707933,36.55144,-120.42588
"D747,C85",36.55144,-120.42588,36.968684,-120.716937
"D847,D848",35.718302,-120.005391,35.470854,-120.353657
"D865,HARKRN",34.826237,-118.707665,35.033277,-118.767607
"D876,C161",34.150573,-117.388555,34.434379,-118.060554
"D884,D885",34.777319,-118.728724,34.739898,-118.798985
"D888,C161",34.515843,-118.610133,34.434379,-118.060554
"D94,SR_WHI",40.718868,-122.803134,40.59933,-122.539575
"D98,HSU207D98",38.255915,-121.440063,38.19387614,-121.1702198
"D507,HSU206D507",38.110938,-121.706983,38.0307273,-121.5651048
"D513,D515",38.242352,-121.496053,38.118053,-121.500658
"D513,D521",38.242352,-121.496053,38.029041,-121.472711
"D517,D515",38.255915,-121.440063,38.118053,-121.500658
"PMP_ISOL_F,D59",38.159435,-121.684559,37.8315,-121.552948
"EXT_SAC,HGR08",38.61391451,-121.3449286,38.33679,-121.007159
"HARSC,GW_SC",37.680437,-122.000982,36.839633,-121.347721
"HGP08,U204",38.338931,-121.049501,38.617424,-121.340437
"HGPKRN,D865",35.029826,-118.837723,34.826237,-118.707665
"HGPSC,U304",36.83918,-121.371613,37.355746,-121.895671
"HGRSC,GW_SC",37.404386,-121.790241,36.839633,-121.347721
"HSD206,D509",38.03957159,-121.5651048,38.047594,-121.918557
"HSD207,D517",38.20270069,-121.1702198,38.255915,-121.440063
"HSD508,C142",33.58058605,-114.6653198,33.331374,-114.700434
"SR_CLE,D94",40.800868,-122.763134,40.718868,-122.803134
"PMP_SoBay,D891",37.779219,-121.626072,37.636578,-121.771229
"R303,HSUR303",36.872499,-120.49862,36.766428,-120.391923
"R_MDT,D732",36.725933,-120.340183,36.788238,-120.36116
"C104,C105",38.474423,-121.50858,38.483439,-121.317155
"C11,HSU103BC11",39.92562,-122.13631,39.037713,-121.970816
"C12,D76b",39.71085,-122.008773,39.677017,-121.976155
"C13,HSU103AC13",39.790053,-122.049766,39.528295,-122.130697
"C15,C301",39.211784,-122.012333,38.784515,-121.645792
"C15,C313",39.211784,-122.012333,38.802366,-121.721225
"C16,C20",38.714689,-122.085967,38.515628,-121.58917
"C18,C20",38.638574,-121.660726,38.515628,-121.58917
"C19,C20",38.494738,-122.005748,38.515628,-121.58917
"C23,C25",39.527825,-121.547803,39.455147,-121.633976
"C23,SR_TAB",39.527825,-121.547803,39.461068,-121.644748
"C29,C83",39.220021,-121.40931,39.201537,-121.456283
"C304,C305",39.346259,-121.9804,39.34735,-122.029836
"C313,C313b",38.802366,-121.721225,38.79564,-121.729199
"C67,C314",38.693021,-121.632747,38.642568,-121.730597
"C67,WTP203",38.693021,-121.632747,38.66315761,-121.7933936
"C69,D76b",39.802835,-122.052499,39.677017,-121.976155
"C7,C20",38.630844,-121.562402,38.515628,-121.58917
"C8,C104",38.598297,-121.508672,38.474423,-121.50858
"C80,HSU202C80",39.057311,-121.526224,39.3046839,-121.4321258
"C83,HSU202C83",39.201537,-121.456283,39.3046839,-121.4321258
"C87,D77",40.259758,-122.187112,40.152878,-122.203106
"A104,HU104",39.0769419,-121.800888,39.073455,-121.800888
"CVPM04S,HSD104",39.06996793,-121.7963964,39.0769419,-121.7919048
"HSU104D30,A104",39.06822433,-121.7919048,39.0769419,-121.800888
"HU104,CVPM04G",39.073455,-121.800888,39.06996793,-121.8053796
"HU104,CVPM04S",39.073455,-121.800888,39.06996793,-121.7963964
"A204,HU204",38.84620927,-121.397769,38.842711,-121.397769
"CVPM07S,HSD204",38.83921256,-121.3932774,38.84620927,-121.3887858
"HSU204C33,A204",38.83746327,-121.3887858,38.84620927,-121.397769
"HSU204C67,A204",38.83746327,-121.3887858,38.84620927,-121.397769
"HSU204D42,A204",38.83746327,-121.3887858,38.84620927,-121.397769
"HU204,CVPM07G",38.842711,-121.397769,38.83921256,-121.4022606
"HU204,CVPM07S",38.842711,-121.397769,38.83921256,-121.3932774
"C105,C107",38.483439,-121.317155,38.485606,-121.245072
"C105,WTP204",38.483439,-121.317155,38.61917868,-121.3336996
"C173,C107",38.597707,-121.263215,38.485606,-121.245072
"C25,C31",39.455147,-121.633976,39.12727,-121.597389
"C25,WTP201",39.455147,-121.633976,39.14605272,-121.6473326
"C301,D43",38.784515,-121.645792,38.784589,-121.634426
"C307,D42",39.30252,-121.630009,38.841809,-121.633072
"C308,D37",39.000895,-121.407068,38.939279,-121.579071
"C31,D37",39.12727,-121.597389,38.939279,-121.579071
"C31,WTP201",39.12727,-121.597389,39.14605272,-121.6473326
"C32,C80",38.890898,-121.605072,39.057311,-121.526224
"C32,D42",38.890898,-121.605072,38.841809,-121.633072
"C33,C308",39.009748,-121.377193,39.000895,-121.407068
"C33,HSU204C33",39.009748,-121.377193,38.83746327,-121.3887858
"C67,C7",38.693021,-121.632747,38.630844,-121.562402
"C67,HSU204C67",38.693021,-121.632747,38.83746327,-121.3887858
"C7,C8",38.630844,-121.562402,38.598297,-121.508672
"C8,WTP204",38.598297,-121.508672,38.61917868,-121.3336996
"C83,C31",39.201537,-121.456283,39.12727,-121.597389
"CVPM04G,HGR04",39.06996793,-121.8053796,38.973006,-121.742553
"CVPM07G,HGR07",38.83921256,-121.4022606,38.77407,-121.375662
"D37,C32",38.939279,-121.579071,38.890898,-121.605072
"D42,D43",38.841809,-121.633072,38.784589,-121.634426
"D42,HSU204D42",38.841809,-121.633072,38.83746327,-121.3887858
"D43,C67",38.784589,-121.634426,38.693021,-121.632747
"D43a,N203",39.191915,-121.720122,39.154077,-121.850531
"D61B,D43",39.028456,-121.735589,38.784589,-121.634426
"D64,C8",38.599197,-121.329605,38.598297,-121.508672
"D64,WTP204",38.599197,-121.329605,38.61917868,-121.3336996
"D66A,N203",39.5057,-121.98676,39.154077,-121.850531
"D85,D64",38.631408,-121.27056,38.599197,-121.329605
"D9,C173",38.636772,-121.218375,38.597707,-121.263215
"D9,D85",38.636772,-121.218375,38.631408,-121.27056
"EXT_CVPM04,HGR04",38.92197263,-121.7651986,38.973006,-121.742553
"EXT_CVPM05,HGR05",39.12430862,-121.4154806,39.159295,-121.399548
"EXT_YUBA,HGR05",39.14082743,-121.6585616,39.159295,-121.399548
"GW_04,HGP04",38.974068,-121.764286,38.973967,-121.786569
"GW_05,HGP05",39.159767,-121.416087,39.159424,-121.432084
"GW_07,HGP07",38.774541,-121.394331,38.773138,-121.406827
"HGP04,A104",38.973967,-121.786569,39.0769419,-121.800888
"HGP04,U104",38.973967,-121.786569,38.925467,-121.760707
"HGP05,R201",39.159424,-121.432084,39.338508,-121.802422
"HGP05,R202",39.159424,-121.432084,39.082917,-121.739638
"HGP05,U201",39.159424,-121.432084,39.144311,-121.65407
"HGP05,U202",39.159424,-121.432084,39.127793,-121.410989
"HGP07,A204",38.773138,-121.406827,38.84620927,-121.397769
"HGP07,U204",38.773138,-121.406827,38.617424,-121.340437
"HGR04,GW_04",38.973006,-121.742553,38.974068,-121.764286
"HGR05,GW_05",39.159295,-121.399548,39.159767,-121.416087
"HGR07,GW_07",38.77407,-121.375662,38.774541,-121.394331
"HSD204,C7",38.84620927,-121.3887858,38.630844,-121.562402
"HSR201,R201",39.32736,-121.625814,39.338508,-121.802422
"HSR202,R202",39.127067,-121.712475,39.082917,-121.739638
"HSUR201,R_GLD",39.333184,-121.842669,39.321512,-121.817653
"HSUR202,R_SUT",39.077348,-121.752957,39.068641,-121.739792
"INT_CVPM04,HGR04",38.92197263,-121.7562154,38.973006,-121.742553
"INT_CVPM05,HGR05",39.12430862,-121.4064974,39.159295,-121.399548
"N13,D66A",39.590034,-121.996227,39.5057,-121.98676
"N203,D61B",39.154077,-121.850531,39.028456,-121.735589
"N203,R202",39.154077,-121.850531,39.082917,-121.739638
"R201,HSUR201",39.338508,-121.802422,39.333184,-121.842669
"R202,HSUR202",39.082917,-121.739638,39.077348,-121.752957
"R_GLD,C307",39.321512,-121.817653,39.30252,-121.630009
"R_SUT,D61B",39.068641,-121.739792,39.028456,-121.735589
"SR_FOL,D9",38.699903,-121.168058,38.636772,-121.218375
"SR_FOL,WTP204",38.699903,-121.168058,38.61917868,-121.3336996
"SR_TAB,C25",39.461068,-121.644748,39.455147,-121.633976
"SR_TAB,C80",39.461068,-121.644748,39.057311,-121.526224
"U104,EXT_CVPM04",38.925467,-121.760707,38.92197263,-121.7651986
"U104,INT_CVPM04",38.925467,-121.760707,38.92197263,-121.7562154
"U202,EXT_CVPM05",39.127793,-121.410989,39.12430862,-121.4154806
"U202,INT_CVPM05",39.127793,-121.410989,39.12430862,-121.4064974
"HNP204,HXI204",38.61040484,-121.3449286,38.61566928,-121.3449286
"HP204,U204",38.61566928,-121.3359454,38.617424,-121.340437
"HXI204,EXT_SAC",38.61566928,-121.3449286,38.61391451,-121.3449286
"INT_SAC,WWP204",38.61391451,-121.3359454,38.61040484,-121.340437
"U204,HXI204",38.617424,-121.340437,38.61566928,-121.3449286
"U204,INT_SAC",38.617424,-121.340437,38.61391451,-121.3359454
"WTP204,U204",38.61917868,-121.3336996,38.617424,-121.340437
"WWP204,HNP204",38.61040484,-121.340437,38.61040484,-121.3449286
"WWP204,HP204",38.61040484,-121.340437,38.61566928,-121.3359454
"HNP201,HXI201",39.1373437,-121.6585616,39.14256924,-121.6585616
"HP201,U201",39.14256924,-121.6495784,39.144311,-121.65407
"HXI201,EXT_YUBA",39.14256924,-121.6585616,39.14082743,-121.6585616
"INT_YUBA,WWP201",39.14082743,-121.6495784,39.1373437,-121.65407
"U201,HXI201",39.144311,-121.65407,39.14256924,-121.6585616
"U201,INT_YUBA",39.144311,-121.65407,39.14082743,-121.6495784
"WTP201,U201",39.14605272,-121.6473326,39.144311,-121.65407
"WWP201,HNP201",39.1373437,-121.65407,39.1373437,-121.6585616
"WWP201,HP201",39.1373437,-121.65407,39.14256924,-121.6495784
"WWP201,D37",39.1373437,-121.65407,38.939279,-121.579071
"WWP204,HGR07",38.61040484,-121.340437,38.77407,-121.375662
"A103A,HU103A",39.494262,-122.086772,39.516851,-122.087687
"A103B,HU103B",39.020745,-121.989639,39.021258,-122.012843
"A203,HU203",38.58151425,-121.897355,38.578003,-121.897355
"CVPM06S,HSD203",38.57449158,-121.8928634,38.58151425,-121.8883718
"HSU203C16,A203",38.57273581,-121.8883718,38.58151425,-121.897355
"HSU203C21,A203",38.57273581,-121.8883718,38.58151425,-121.897355
"HSU203C314,A203",38.57273581,-121.8883718,38.58151425,-121.897355
"HU203,CVPM06G",38.578003,-121.897355,38.57449158,-121.9018466
"HU203,CVPM06S",38.578003,-121.897355,38.57449158,-121.8928634
"C150,C16",38.793098,-122.163556,38.714689,-122.085967
"C155,C19",38.509534,-122.045004,38.494738,-122.005748
"C16,HSU203C16",38.714689,-122.085967,38.57273581,-121.8883718
"C19,C21",38.494738,-122.005748,38.491399,-121.954832
"C21,HSU203C21",38.491399,-121.954832,38.57273581,-121.8883718
"C21,HSU_C21",38.491399,-121.954832,38.357279,-121.940776
"C305,C15",39.34735,-122.029836,39.211784,-122.012333
"C305,HSU103AC30",39.34735,-122.029836,39.435432,-122.064565
"C306,C18",38.72046,-121.6648,38.638574,-121.660726
"C313b,C306",38.79564,-121.729199,38.72046,-121.6648
"C313b,C314",38.79564,-121.729199,38.642568,-121.730597
"C314,HSU203C314",38.642568,-121.730597,38.57273581,-121.8883718
"CVPM03AG,HGR03",39.49079582,-122.0912636,39.326238,-122.169486
"CVPM03AS,HSD103A",39.49079582,-122.0822804,39.328506,-122.053115
"CVPM03BG,HGR03",39.01725533,-121.9941306,39.326238,-122.169486
"CVPM03BS,HSD103B",39.01725533,-121.9851474,39.013798,-121.967525
"CVPM06G,HGR06",38.57449158,-121.9018466,38.530925,-121.911272
"D66,HSU103AD66",39.493577,-122.003471,39.494015,-122.07042
"ERES_NAPA,HGR06",38.34322487,-121.9256102,38.530925,-121.911272
"EXT_CVPM03,HGR03",39.22518661,-122.2428956,39.326238,-122.169486
"EXT_CVPM06,HGR06",38.65789666,-121.8046226,38.530925,-121.911272
"GW_03,HGP03",39.326833,-122.193519,39.325948,-122.224441
"GW_06,HGP06",38.531793,-121.896548,38.532374,-121.882675
"HGP03,A103A",39.325948,-122.224441,39.494262,-122.086772
"HGP03,A103B",39.325948,-122.224441,39.020745,-121.989639
"HGP03,R101",39.325948,-122.224441,39.266085,-122.096861
"HGP03,U103",39.325948,-122.224441,39.228666,-122.238404
"HGP06,A203",38.532374,-121.882675,38.58151425,-121.897355
"HGP06,U203",38.532374,-121.882675,38.661404,-121.800131
"HGP06,U205",38.532374,-121.882675,38.339702,-121.916627
"HGR03,GW_03",39.326238,-122.169486,39.326833,-122.193519
"HGR06,GW_06",38.530925,-121.911272,38.531793,-121.896548
"HSD103A,C15",39.328506,-122.053115,39.211784,-122.012333
"HSD103A,R101",39.328506,-122.053115,39.266085,-122.096861
"HSD203,C18",38.58151425,-121.8883718,38.638574,-121.660726
"HSR101,R101",39.411211,-122.160485,39.266085,-122.096861
"HSU103AC13,A103A",39.528295,-122.130697,39.494262,-122.086772
"HSU103AC13,HSR101",39.528295,-122.130697,39.411211,-122.160485
"HSU103AC30,A103A",39.435432,-122.064565,39.494262,-122.086772
"HSU103AD66,A103A",39.494015,-122.07042,39.494262,-122.086772
"HSU103BC11,A103B",39.037713,-121.970816,39.020745,-121.989639
"HSU_C21,WTP205",38.357279,-121.940776,38.34146346,-121.9098896
"HSU_D55,WTP205",38.3023,-121.88658,38.34146346,-121.9098896
"HSUR101,R_SRW",39.216786,-122.08926,39.196569,-122.04468
"HU103A,CVPM03AG",39.516851,-122.087687,39.49079582,-122.0912636
"HU103A,CVPM03AS",39.516851,-122.087687,39.49079582,-122.0822804
"HU103B,CVPM03BG",39.021258,-122.012843,39.01725533,-121.9941306
"HU103B,CVPM03BS",39.021258,-122.012843,39.01725533,-121.9851474
"INT_CVPM03,HGR03",39.22518661,-122.2339124,39.326238,-122.169486
"R101,HSUR101",39.266085,-122.096861,39.216786,-122.08926
"R_SRW,C15",39.196569,-122.04468,39.211784,-122.012333
"SR_CLK_INV,C150",38.889899,-122.239086,38.793098,-122.163556
"U103,EXT_CVPM03",39.228666,-122.238404,39.22518661,-122.2428956
"U103,INT_CVPM03",39.228666,-122.238404,39.22518661,-122.2339124
"HNP203,HXI203",38.65438915,-121.8046226,38.65965035,-121.8046226
"HP203,U203",38.65965035,-121.7956394,38.661404,-121.800131
"HXI203,EXT_CVPM06",38.65965035,-121.8046226,38.65789666,-121.8046226
"INT_CVPM06,WWP203",38.65789666,-121.7956394,38.65438915,-121.800131
"U203,HXI203",38.661404,-121.800131,38.65965035,-121.8046226
"U203,INT_CVPM06",38.661404,-121.800131,38.65789666,-121.7956394
"WTP203,U203",38.66315761,-121.7933936,38.661404,-121.800131
"WWP203,HNP203",38.65438915,-121.800131,38.65438915,-121.8046226
"WWP203,HP203",38.65438915,-121.800131,38.65965035,-121.7956394
"HNP205,HXI205",38.33265575,-121.9211186,38.3379405,-121.9211186
"HP205,U205",38.3379405,-121.9121354,38.339702,-121.916627
"HXI205,ERES_NAPA",38.3379405,-121.9211186,38.34322487,-121.9256102
"HXI205,IND_NAPA",38.3379405,-121.9211186,38.33617896,-121.916627
"IND_NAPA,WWP205",38.33617896,-121.916627,38.33265575,-121.916627
"IRES_NAPA,WWP205",38.33617896,-121.9076438,38.33265575,-121.916627
"U205,HXI205",38.339702,-121.916627,38.3379405,-121.9211186
"U205,IRES_NAPA",38.339702,-121.916627,38.33617896,-121.9076438
"WTP205,U205",38.34146346,-121.9098896,38.339702,-121.916627
"WWP205,HNP205",38.33265575,-121.916627,38.33265575,-121.9211186
"WWP205,HP205",38.33265575,-121.916627,38.3379405,-121.9121354
"WWP203,HGR06",38.65438915,-121.800131,38.530925,-121.911272
"WWP205,HGR06",38.33265575,-121.916627,38.530925,-121.911272
"CVPM05G,HGR05",39.30642164,-121.4456006,39.159295,-121.399548
"D17,SR_FOL",38.871899,-121.056056,38.699903,-121.168058
"D17,WTP204",38.871899,-121.056056,38.61917868,-121.3336996
"D30,D31",39.193793,-121.937377,39.12216,-121.908184
"D30,HSU104D30",39.193793,-121.937377,39.06822433,-121.7919048
"D30,N203",39.193793,-121.937377,39.154077,-121.850531
"D31,D61",39.12216,-121.908184,39.026466,-121.822717
"D31,HSU202D31",39.12216,-121.908184,39.3046839,-121.4321258
"D43,C306",38.784589,-121.634426,38.72046,-121.6648
"D43a,HSU202D43A",39.191915,-121.720122,39.3046839,-121.4321258
"D55,HSU_D55",38.178119,-121.667253,38.3023,-121.88658
"D61,C301",39.026466,-121.822717,38.784515,-121.645792
"D61,D61B",39.026466,-121.822717,39.028456,-121.735589
"D66,N14",39.493577,-122.003471,39.314206,-122.014646
"D66A,D66",39.5057,-121.98676,39.493577,-122.003471
"D74,C5",40.342535,-122.204046,40.327188,-122.211276
"D75,C1",40.041139,-122.115609,39.929468,-122.095758
"D76b,N13",39.677017,-121.976155,39.590034,-121.996227
"D77,D75",40.152878,-122.203106,40.041139,-122.115609
"C104,D44",38.474423,-121.50858,38.436683,-121.516054
"C20,D55",38.515628,-121.58917,38.178119,-121.667253
"C38,D98",38.255915,-121.440063,38.255915,-121.440063
"D44,D503",38.436683,-121.516054,38.326443,-121.57255
"D503,D511",38.326443,-121.57255,38.24856,-121.511892
"D503,PMP_ISOL_F",38.326443,-121.57255,38.159435,-121.684559
"D511,D513",38.24856,-121.511892,38.242352,-121.496053
"D511,D55",38.24856,-121.511892,38.178119,-121.667253
"D55,D507",38.178119,-121.667253,38.110938,-121.706983
"D98,D517",38.255915,-121.440063,38.255915,-121.440063
"HGP05,A202",39.159424,-121.432084,39.31337218,-121.441109
"HSD101,C5",40.44409435,-122.3540918,40.327188,-122.211276
"HSD103B,C313",39.013798,-121.967525,38.802366,-121.721225
"HSD104,D61",39.0769419,-121.7919048,39.026466,-121.822717
"HSD202,C307",39.31337218,-121.4321258,39.30252,-121.630009
"HSD202,R201",39.31337218,-121.4321258,39.338508,-121.802422
"HSD202,R202",39.31337218,-121.4321258,39.082917,-121.739638
"HSU202C80,HSR201",39.3046839,-121.4321258,39.32736,-121.625814
"HSU202C80,HSR202",39.3046839,-121.4321258,39.127067,-121.712475
"N14,D30",39.314206,-122.014646,39.193793,-121.937377
"C5,C87",40.327188,-122.211276,40.259758,-122.187112
"C86,D75",40.051256,-122.077985,40.041139,-122.115609
